Name;Country;Industry;Year of foundation;Year;Revenue;Net Income;Privacy;Size;CEO Name;Headquarters
Company_09824;UK;Finance;1954;2022;83745225.18;12255237.46;Private;50-200 employees;Robert Silva;São Paulo, UK
Company_09825;China;Manufacturing;1969;2024;69080866.89;7678472.31;Public;200-500 employees;John Smith;Toronto, China
Company_09826;Australia;Software;1993;2022;27541646.21;5650070.16;Public;1000-5000 employees;Robert Wang;Paris, Australia
Company_09827;Japan;Healthcare;2007;2023;6493808.65;1485130.82;Public;200-500 employees;Sofia Wang;Toronto, Japan
Company_09828;France;Logistics;1996;2021;65341973.14;12557335.19;Private;200-500 employees;Liu Smith;Mumbai, France
Company_09829;Japan;Finance;1953;2023;15076502.56;3074478.62;Public;200-500 employees;Michael Chen;Berlin, Japan
Company_09830;Germany;Software;2009;2023;23035920.23;2958827.73;Public;5000-10000 employees;Michael Garcia;Sydney, Germany
Company_09831;China;Education;1988;2024;18134667.0;2116732.7;Private;5000-10000 employees;Raj Johnson;Paris, China
Company_09832;Japan;Healthcare;1963;2023;77823819.02;10780853.4;Private;5000-10000 employees;Carlos Müller;New York, Japan
Company_09833;Australia;Finance;1982;2022;29473254.54;3103371.5;Private;5000-10000 employees;Carlos Tanaka;Berlin, Australia
Company_09834;India;Education;2002;2022;1114420.64;185152.09;Private;500-1000 employees;Jane Müller;Berlin, India
Company_09835;France;Manufacturing;1974;2021;99959351.47;5549868.94;Private;200-500 employees;Raj Kumar;Toronto, France
Company_09836;China;Energy;1988;2024;24503551.26;1577250.4;Private;500-1000 employees;Jane Müller;Toronto, China
Company_09837;China;Finance;2009;2024;2810030.53;640106.47;Public;5000-10000 employees;Robert Johnson;Toronto, China
Company_09838;Japan;Retail;2003;2022;8150017.89;614518.24;Private;200-500 employees;John Wang;São Paulo, Japan
Company_09839;UK;Energy;1969;2024;36399286.76;7848438.61;Private;1000-5000 employees;Sofia Tanaka;New York, UK
Company_09840;Brazil;Retail;1990;2021;21759694.78;2312228.89;Public;1000-5000 employees;Anna Smith;Toronto, Brazil
Company_09841;Canada;Manufacturing;1988;2022;60411125.38;8052343.93;Public;500-1000 employees;Jane Garcia;New York, Canada
Company_09842;Germany;Energy;1975;2021;59531798.97;7862008.01;Private;1000-5000 employees;Jane Silva;Paris, Germany
Company_09843;China;Finance;1992;2021;59084523.25;13638646.33;Private;5000-10000 employees;Raj Johnson;Beijing, China
Company_09844;Australia;Healthcare;1955;2024;99005367.79;18896574.71;Private;50-200 employees;Michael Garcia;São Paulo, Australia
Company_09845;Brazil;Healthcare;2008;2024;70449872.51;3607166.23;Public;500-1000 employees;John Chen;Tokyo, Brazil
Company_09846;USA;Education;1984;2024;53701026.35;3241385.48;Public;200-500 employees;Liu Garcia;São Paulo, USA
Company_09847;USA;Energy;1975;2021;10510713.16;2267010.84;Public;1000-5000 employees;Robert Brown;Tokyo, USA
Company_09848;UK;Software;1961;2022;62398296.55;8285043.01;Private;1000-5000 employees;Sofia Chen;Tokyo, UK
Company_09849;Australia;Healthcare;1991;2021;98106488.03;14142488.82;Public;50-200 employees;John Garcia;Sydney, Australia
Company_09850;India;Retail;1992;2023;7787561.63;726148.46;Private;1000-5000 employees;Yuki Müller;Tokyo, India
Company_09851;Japan;Logistics;2022;2021;17287958.87;3276327.88;Private;50-200 employees;Carlos Wang;New York, Japan
Company_09852;India;Education;1991;2022;52417975.23;3667854.04;Private;50-200 employees;Carlos Garcia;São Paulo, India
Company_09853;France;Education;1985;2022;82155325.03;10706681.65;Public;50-200 employees;Robert Müller;Sydney, France
Company_09854;Australia;Software;1955;2021;21395544.19;3607314.11;Public;50-200 employees;Liu Tanaka;Mumbai, Australia
Company_09855;Japan;Manufacturing;2020;2024;79749793.39;14569325.34;Public;5000-10000 employees;Liu Garcia;Berlin, Japan
Company_09856;USA;Healthcare;2004;2023;51778946.64;2661528.15;Private;500-1000 employees;Michael Garcia;São Paulo, USA
Company_09857;France;Energy;2013;2022;62686409.94;3813417.3;Public;50-200 employees;John Johnson;Beijing, France
Company_09858;UK;Software;2019;2023;79558365.04;15034792.36;Private;500-1000 employees;Sofia Wang;Beijing, UK
Company_09859;Brazil;Software;1962;2024;47628526.7;10827114.78;Private;50-200 employees;John Kumar;Mumbai, Brazil
Company_09860;USA;Healthcare;1973;2021;25382953.03;6253286.23;Private;500-1000 employees;Carlos Brown;New York, USA
Company_09861;Australia;Education;1955;2022;86505633.96;6341729.05;Public;1000-5000 employees;Yuki Smith;Tokyo, Australia
Company_09862;USA;Finance;2014;2023;77051040.84;4098678.51;Private;5000-10000 employees;Jane Müller;Sydney, USA
Company_09863;China;Manufacturing;1993;2022;88350264.41;16192545.05;Private;200-500 employees;John Kumar;New York, China
Company_09864;France;Software;2011;2023;94824161.55;13584582.43;Private;5000-10000 employees;Sofia Chen;Tokyo, France
Company_09865;USA;Education;1970;2022;17416188.07;1388224.48;Private;50-200 employees;Anna Garcia;Tokyo, USA
Company_09866;Germany;Retail;1990;2021;24913404.16;4345578.88;Public;500-1000 employees;Robert Kumar;Mumbai, Germany
Company_09867;France;Manufacturing;1987;2021;80747788.41;10941788.9;Private;50-200 employees;Liu Tanaka;Paris, France
Company_09868;Japan;Software;1961;2021;64243977.82;7145382.29;Private;50-200 employees;John Wang;Tokyo, Japan
Company_09869;UK;Manufacturing;1991;2023;95829354.33;7325328.95;Private;200-500 employees;Yuki Smith;Tokyo, UK
Company_09870;Australia;Manufacturing;2001;2022;25100014.21;4727074.21;Private;1000-5000 employees;John Smith;Mumbai, Australia
Company_09871;Australia;Healthcare;2022;2022;85632013.15;15292924.84;Private;200-500 employees;Carlos Silva;Tokyo, Australia
Company_09872;Japan;Education;1984;2021;55269872.58;2990841.12;Public;50-200 employees;Robert Garcia;Toronto, Japan
Company_09873;Japan;Finance;1992;2022;67976889.8;4156759.52;Private;50-200 employees;John Tanaka;Tokyo, Japan
Company_09874;USA;Software;1951;2021;84627287.02;11176200.88;Private;50-200 employees;Sofia Tanaka;Tokyo, USA
Company_09875;France;Manufacturing;1965;2021;80929639.37;13424054.06;Public;1000-5000 employees;Sofia Johnson;Tokyo, France
Company_09876;Australia;Logistics;1970;2021;11148666.32;869394.66;Private;5000-10000 employees;Sofia Wang;Berlin, Australia
Company_09877;Japan;Manufacturing;1988;2021;50622548.35;12142877.0;Private;5000-10000 employees;Jane Tanaka;London, Japan
Company_09878;Japan;Manufacturing;1972;2021;32822181.4;6510378.6;Private;500-1000 employees;Raj Müller;Mumbai, Japan
Company_09879;USA;Education;1975;2024;66128871.46;6383997.61;Public;5000-10000 employees;Raj Wang;New York, USA
Company_09880;India;Education;1999;2022;76732518.28;10911395.05;Private;200-500 employees;Liu Garcia;London, India
Company_09881;France;Finance;1960;2024;78306175.94;5595665.57;Public;1000-5000 employees;Michael Silva;Tokyo, France
Company_09882;Australia;Software;1950;2022;38323587.74;7092049.15;Private;200-500 employees;Robert Müller;Paris, Australia
Company_09883;Germany;Education;1968;2023;26424910.19;5980828.59;Public;500-1000 employees;Liu Tanaka;Paris, Germany
Company_09884;Canada;Finance;1955;2022;35329631.13;3497918.48;Public;500-1000 employees;Liu Chen;Paris, Canada
Company_09885;UK;Retail;1956;2024;29166182.32;3854848.28;Public;5000-10000 employees;Yuki Smith;New York, UK
Company_09886;Brazil;Finance;1988;2022;91030955.45;17746177.21;Public;50-200 employees;Robert Brown;São Paulo, Brazil
Company_09887;Canada;Logistics;1976;2023;24071973.24;2837176.27;Public;50-200 employees;Robert Silva;Paris, Canada
Company_09888;USA;Education;1999;2023;63095335.12;5274573.48;Public;1000-5000 employees;Michael Wang;New York, USA
Company_09889;Australia;Retail;1985;2022;39514903.91;2526795.84;Public;50-200 employees;Carlos Tanaka;London, Australia
Company_09890;China;Software;1995;2024;32035374.23;7849462.83;Private;500-1000 employees;Sofia Brown;Tokyo, China
Company_09891;Canada;Software;1970;2024;1604217.78;226940.48;Public;200-500 employees;Liu Brown;São Paulo, Canada
Company_09892;Germany;Manufacturing;1979;2021;59245231.88;13407504.1;Public;500-1000 employees;Yuki Müller;São Paulo, Germany
Company_09893;Germany;Retail;1959;2022;35303247.26;7833841.55;Public;50-200 employees;John Müller;Sydney, Germany
Company_09894;Canada;Energy;1955;2024;96462235.08;11142011.14;Public;200-500 employees;Jane Müller;São Paulo, Canada
Company_09895;India;Energy;2011;2024;22953081.09;2891829.37;Public;1000-5000 employees;Raj Kumar;Berlin, India
Company_09896;India;Logistics;1984;2022;38234223.74;5248378.93;Private;1000-5000 employees;Robert Silva;Beijing, India
Company_09897;Japan;Retail;1992;2023;17431669.97;3806896.43;Public;1000-5000 employees;Jane Johnson;Toronto, Japan
Company_09898;Canada;Education;1955;2022;95397450.47;8217534.32;Public;50-200 employees;Jane Brown;Paris, Canada
Company_09899;China;Retail;1987;2022;55877505.67;11422082.93;Public;200-500 employees;Raj Chen;Tokyo, China
Company_09900;USA;Software;1955;2024;91173895.55;9983198.83;Public;50-200 employees;Anna Kumar;Mumbai, USA
Company_09901;USA;Healthcare;1954;2021;58473874.12;8049789.4;Private;200-500 employees;Yuki Silva;Beijing, USA
Company_09902;Canada;Software;1983;2023;21668181.3;1146550.65;Private;5000-10000 employees;Robert Johnson;Tokyo, Canada
Company_09903;Brazil;Healthcare;1965;2023;74167947.07;18067754.43;Private;500-1000 employees;Carlos Müller;Tokyo, Brazil
Company_09904;USA;Education;2022;2021;12746481.82;2061917.94;Private;50-200 employees;Liu Brown;São Paulo, USA
Company_09905;UK;Software;1981;2022;46237625.51;5966356.95;Public;5000-10000 employees;John Garcia;Tokyo, UK
Company_09906;Australia;Energy;2020;2022;57283874.91;6201806.85;Private;1000-5000 employees;Sofia Tanaka;Tokyo, Australia
Company_09907;Brazil;Education;1969;2024;17973912.52;1042120.04;Private;50-200 employees;Jane Chen;Toronto, Brazil
Company_09908;India;Education;1978;2022;37723712.48;5409875.56;Private;1000-5000 employees;Yuki Tanaka;Sydney, India
Company_09909;UK;Manufacturing;1996;2022;82339037.1;7309923.76;Private;500-1000 employees;Liu Johnson;New York, UK
Company_09910;Germany;Energy;1959;2023;41400465.55;6295785.7;Private;200-500 employees;Michael Tanaka;Tokyo, Germany
Company_09911;India;Energy;2016;2024;72383276.05;11635986.48;Public;1000-5000 employees;Robert Müller;Toronto, India
Company_09912;China;Logistics;2012;2022;6870908.74;1217738.67;Private;500-1000 employees;Sofia Johnson;São Paulo, China
Company_09913;Australia;Manufacturing;1978;2021;57002633.38;9839415.66;Public;200-500 employees;Michael Kumar;Berlin, Australia
Company_09914;UK;Education;1982;2023;85924941.75;14499294.55;Public;1000-5000 employees;Raj Tanaka;Mumbai, UK
Company_09915;USA;Logistics;2022;2024;42675356.9;10166945.0;Public;500-1000 employees;Carlos Johnson;Tokyo, USA
Company_09916;Germany;Software;1994;2023;12208273.36;2115252.13;Private;1000-5000 employees;Carlos Silva;Sydney, Germany
Company_09917;India;Software;1983;2023;96898161.49;7271307.68;Public;1000-5000 employees;Liu Müller;Paris, India
Company_09918;USA;Healthcare;2012;2024;63348828.27;9138483.63;Private;500-1000 employees;Liu Kumar;Berlin, USA
Company_09919;France;Finance;1996;2023;12342493.2;1116507.25;Public;50-200 employees;Carlos Chen;Toronto, France
Company_09920;Germany;Healthcare;1970;2024;22092026.79;3247911.73;Private;50-200 employees;Liu Johnson;Paris, Germany
Company_09921;Canada;Logistics;1990;2022;93791180.39;22043050.92;Public;1000-5000 employees;Carlos Müller;Beijing, Canada
Company_09922;Japan;Logistics;1973;2023;7199376.32;1083133.26;Private;500-1000 employees;Liu Tanaka;New York, Japan
Company_09923;USA;Manufacturing;1983;2022;66795650.75;9393315.35;Public;5000-10000 employees;Yuki Silva;Toronto, USA
Company_09924;China;Energy;1958;2023;33363298.71;1985935.0;Private;5000-10000 employees;Yuki Wang;Berlin, China
Company_09925;France;Software;1993;2023;4422204.83;842108.45;Private;200-500 employees;Yuki Tanaka;New York, France
Company_09926;Canada;Manufacturing;1979;2024;57786154.35;4526322.27;Public;500-1000 employees;Jane Johnson;Beijing, Canada
Company_09927;USA;Healthcare;1965;2021;95922640.21;8350991.6;Public;200-500 employees;Jane Chen;Toronto, USA
Company_09928;India;Education;1983;2023;52433843.9;11008073.69;Public;200-500 employees;Sofia Johnson;Sydney, India
Company_09929;Australia;Healthcare;1965;2023;43109325.64;6743785.23;Public;5000-10000 employees;John Chen;São Paulo, Australia
Company_09930;UK;Education;1950;2022;29720542.77;1731625.86;Public;5000-10000 employees;Michael Brown;Mumbai, UK
Company_09931;USA;Healthcare;2002;2022;58895587.47;10473253.59;Private;500-1000 employees;Jane Smith;Mumbai, USA
Company_09932;UK;Logistics;1950;2022;35292860.83;2923879.64;Public;1000-5000 employees;Sofia Smith;Sydney, UK
Company_09933;China;Education;1980;2024;46185801.21;11406244.01;Private;200-500 employees;Jane Brown;London, China
Company_09934;Germany;Software;2006;2022;95375164.95;11265566.75;Private;50-200 employees;Michael Smith;Paris, Germany
Company_09935;India;Education;1983;2024;14839118.08;1421514.33;Public;200-500 employees;Liu Silva;Berlin, India
Company_09936;USA;Finance;1975;2021;87123383.72;16424647.93;Public;200-500 employees;Robert Müller;Beijing, USA
Company_09937;France;Software;1954;2023;52385529.77;8869536.73;Private;500-1000 employees;John Silva;Toronto, France
Company_09938;USA;Finance;1973;2024;89143929.14;11966422.74;Public;500-1000 employees;Anna Smith;Toronto, USA
Company_09939;Germany;Software;2021;2024;91169744.71;22780282.93;Private;5000-10000 employees;John Müller;Paris, Germany
Company_09940;China;Retail;1959;2021;67584457.02;10534595.5;Public;200-500 employees;Anna Müller;Toronto, China
Company_09941;UK;Education;1990;2024;2811392.67;661360.82;Private;1000-5000 employees;Robert Johnson;São Paulo, UK
Company_09942;Australia;Manufacturing;1992;2022;3968398.16;716132.11;Private;5000-10000 employees;Raj Garcia;São Paulo, Australia
Company_09943;China;Logistics;2007;2023;98479074.13;20519079.21;Public;500-1000 employees;Yuki Brown;London, China
Company_09944;France;Manufacturing;2012;2024;8398783.41;525785.36;Public;500-1000 employees;Jane Kumar;New York, France
Company_09945;Germany;Logistics;1952;2024;97262072.53;21353125.48;Public;200-500 employees;Raj Silva;Paris, Germany
Company_09946;Brazil;Energy;2012;2024;48801664.44;9634763.99;Public;500-1000 employees;Robert Müller;Beijing, Brazil
Company_09947;Germany;Energy;2015;2024;85239973.36;13301455.93;Private;5000-10000 employees;Yuki Tanaka;New York, Germany
Company_09948;Brazil;Logistics;1990;2021;14923712.83;3584620.15;Public;500-1000 employees;Raj Müller;Berlin, Brazil
Company_09949;Japan;Logistics;2016;2023;55303288.51;4255724.4;Private;200-500 employees;Robert Johnson;Paris, Japan
Company_09950;USA;Healthcare;1950;2024;78224760.02;8349530.98;Private;5000-10000 employees;Michael Wang;Berlin, USA
Company_09951;Brazil;Finance;1971;2023;95904335.56;13341725.52;Private;5000-10000 employees;Raj Chen;New York, Brazil
Company_09952;USA;Finance;2019;2024;52513528.58;10309884.95;Public;1000-5000 employees;John Johnson;New York, USA
Company_09953;Australia;Education;1969;2021;4884998.76;502448.24;Public;5000-10000 employees;Jane Tanaka;Beijing, Australia
Company_09954;Japan;Education;1971;2022;88674930.62;7452359.34;Public;50-200 employees;Sofia Brown;Sydney, Japan
Company_09955;Brazil;Healthcare;1962;2023;3621827.99;328147.55;Private;50-200 employees;John Brown;Toronto, Brazil
Company_09956;China;Healthcare;2022;2024;96627418.55;18849243.16;Public;500-1000 employees;Yuki Smith;New York, China
Company_09957;France;Retail;1963;2023;76824093.93;8627951.99;Public;1000-5000 employees;John Johnson;Toronto, France
Company_09958;Australia;Healthcare;2022;2021;18620399.88;2497269.05;Public;1000-5000 employees;Yuki Garcia;São Paulo, Australia
Company_09959;UK;Finance;1975;2023;93126489.34;18543278.38;Public;200-500 employees;Michael Silva;Paris, UK
Company_09960;Brazil;Software;1959;2024;5852334.25;1086816.57;Private;1000-5000 employees;John Garcia;New York, Brazil
Company_09961;Canada;Finance;1969;2024;46520623.92;11225361.91;Private;1000-5000 employees;Raj Garcia;Sydney, Canada
Company_09962;Germany;Healthcare;1957;2022;29032835.46;5364576.75;Public;200-500 employees;Sofia Wang;Beijing, Germany
Company_09963;Australia;Logistics;2019;2023;29327321.79;2987883.29;Private;200-500 employees;Carlos Chen;Toronto, Australia
Company_09964;UK;Software;1958;2024;67329561.22;7831616.95;Public;500-1000 employees;Liu Müller;Beijing, UK
Company_09965;Australia;Software;2009;2021;82447691.2;14131138.16;Public;5000-10000 employees;Robert Kumar;Sydney, Australia
Company_09966;Japan;Finance;1973;2023;88665232.62;4617666.96;Public;50-200 employees;Sofia Smith;Beijing, Japan
Company_09967;Germany;Finance;2016;2021;66474182.77;3370613.48;Public;50-200 employees;Yuki Chen;New York, Germany
Company_09968;UK;Education;2010;2022;13177652.4;670552.95;Private;200-500 employees;Robert Kumar;Beijing, UK
Company_09969;Japan;Energy;1977;2022;38488899.97;3617069.2;Private;200-500 employees;Anna Johnson;São Paulo, Japan
